"no_of_adults","no_of_children","no_of_weekend_nights","no_of_week_nights","type_of_meal_plan","required_car_parking_space","room_type_reserved","lead_time","arrival_year","arrival_month","market_segment_type","repeated_guest","no_of_previous_cancellations","no_of_special_requests","booking_status","avg_price_per_room"
2,0,2,7,"Meal Plan 1",0,"Room_Type 4",8,2018,3,"Online",0,0,0,"Canceled",158.22
2,1,2,4,"Meal Plan 1",0,"Room_Type 1",49,2018,6,"Online",0,0,0,"Not_Canceled",134.1
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",41,2018,6,"Online",0,0,1,"Not_Canceled",76.92
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",256,2018,6,"Offline",0,0,1,"Canceled",115
0,2,2,1,"Meal Plan 1",0,"Room_Type 2",73,2018,2,"Online",0,0,1,"Not_Canceled",69.53
2,0,2,1,"Not Selected",0,"Room_Type 1",145,2018,3,"Online",0,0,0,"Not_Canceled",60.98
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",70,2018,3,"Online",0,0,0,"Canceled",78.3
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",105,2018,4,"Offline",0,0,0,"Canceled",75
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",14,2018,7,"Offline",0,0,0,"Not_Canceled",85
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",31,2018,6,"Offline",0,0,0,"Not_Canceled",100
2,0,1,2,"Not Selected",0,"Room_Type 1",121,2018,11,"Online",0,0,0,"Canceled",79.2
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",58,2018,1,"Offline",0,0,0,"Not_Canceled",91
3,0,2,1,"Meal Plan 1",0,"Room_Type 4",4,2018,3,"Online",0,0,2,"Not_Canceled",176
3,0,1,1,"Meal Plan 1",0,"Room_Type 4",267,2018,12,"Online",0,0,0,"Not_Canceled",121.5
3,0,0,3,"Meal Plan 1",0,"Room_Type 4",13,2018,6,"Online",0,0,1,"Not_Canceled",173.67
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",53,2018,3,"Online",0,0,1,"Not_Canceled",83.92
2,0,0,2,"Not Selected",0,"Room_Type 1",7,2018,9,"Online",0,0,2,"Not_Canceled",153.5
2,0,1,0,"Not Selected",0,"Room_Type 1",104,2018,10,"Online",0,0,1,"Canceled",108
1,0,2,2,"Meal Plan 1",0,"Room_Type 4",61,2018,3,"Online",0,0,1,"Not_Canceled",82.45
2,1,0,3,"Meal Plan 1",0,"Room_Type 6",176,2018,9,"Online",0,0,0,"Canceled",198.9
2,0,2,5,"Meal Plan 1",0,"Room_Type 1",84,2018,11,"Online",0,0,1,"Canceled",88.4
3,0,2,1,"Meal Plan 1",0,"Room_Type 4",61,2017,11,"Offline",0,0,0,"Not_Canceled",90
2,0,2,3,"Meal Plan 1",0,"Room_Type 4",80,2018,9,"Online",0,0,3,"Not_Canceled",149.4
2,0,0,3,"Not Selected",0,"Room_Type 1",9,2018,11,"Online",0,0,1,"Not_Canceled",155
1,0,0,4,"Meal Plan 1",0,"Room_Type 1",5,2018,2,"Corporate",0,0,0,"Not_Canceled",80
2,0,0,2,"Meal Plan 1",0,"Room_Type 4",20,2018,6,"Online",0,0,1,"Canceled",156
3,0,0,3,"Meal Plan 2",0,"Room_Type 1",88,2018,5,"Offline",0,0,1,"Not_Canceled",138
2,1,0,1,"Not Selected",0,"Room_Type 1",101,2018,4,"Online",0,0,2,"Not_Canceled",65.83
1,1,1,4,"Meal Plan 1",0,"Room_Type 1",56,2018,2,"Offline",0,0,1,"Not_Canceled",59
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",119,2018,4,"Online",0,0,0,"Not_Canceled",90.9
2,0,2,1,"Meal Plan 1",0,"Room_Type 4",27,2018,6,"Online",0,0,0,"Canceled",152.67
2,0,1,4,"Not Selected",0,"Room_Type 1",26,2018,1,"Online",0,0,1,"Not_Canceled",60
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",1,2018,1,"Online",0,0,0,"Not_Canceled",71.7
1,0,2,2,"Meal Plan 1",0,"Room_Type 1",54,2018,10,"Offline",0,0,0,"Not_Canceled",66.5
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",32,2017,11,"Offline",0,0,0,"Not_Canceled",73
2,0,1,3,"Not Selected",0,"Room_Type 1",77,2018,11,"Online",0,0,3,"Not_Canceled",74.8
2,0,1,2,"Meal Plan 1",0,"Room_Type 4",12,2018,7,"Online",0,0,1,"Not_Canceled",149.33
1,0,1,1,"Meal Plan 1",0,"Room_Type 1",34,2018,12,"Online",0,0,0,"Canceled",96
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",207,2018,8,"Online",0,0,1,"Canceled",99.45
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",157,2018,7,"Offline",0,0,0,"Canceled",112
3,0,1,2,"Meal Plan 1",0,"Room_Type 4",103,2018,12,"Online",0,0,1,"Canceled",140
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",12,2018,6,"Corporate",1,1,1,"Not_Canceled",65
2,1,0,2,"Meal Plan 1",0,"Room_Type 1",33,2018,3,"Online",0,0,1,"Not_Canceled",143.1
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",192,2018,6,"Offline",0,0,0,"Not_Canceled",95
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",186,2018,4,"Offline",0,0,0,"Not_Canceled",80
2,0,1,3,"Not Selected",0,"Room_Type 1",76,2018,3,"Online",0,0,1,"Not_Canceled",65.75
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",0,2017,8,"Offline",0,0,0,"Not_Canceled",109
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",90,2018,6,"Online",0,0,0,"Not_Canceled",108.3
2,0,1,1,"Meal Plan 1",0,"Room_Type 4",79,2018,4,"Offline",0,0,1,"Not_Canceled",90.95
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",19,2017,10,"Offline",1,1,0,"Not_Canceled",80
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",3,2018,3,"Online",0,0,2,"Not_Canceled",118
2,0,1,0,"Not Selected",1,"Room_Type 1",0,2017,11,"Online",0,0,0,"Not_Canceled",85
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",61,2017,10,"Offline",0,0,1,"Not_Canceled",72.24
1,0,0,1,"Not Selected",0,"Room_Type 1",18,2018,9,"Online",0,0,1,"Canceled",139
2,2,0,4,"Meal Plan 1",0,"Room_Type 7",110,2017,12,"Offline",0,0,0,"Not_Canceled",113.5
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2018,6,"Online",0,0,1,"Not_Canceled",135
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",268,2018,4,"Offline",0,0,0,"Canceled",78
2,0,1,3,"Meal Plan 1",0,"Room_Type 4",98,2018,10,"Online",0,0,1,"Not_Canceled",132.3
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",43,2017,10,"Offline",0,0,0,"Not_Canceled",75
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",12,2017,8,"Complementary",0,0,0,"Not_Canceled",0
3,0,1,1,"Meal Plan 1",0,"Room_Type 4",38,2018,6,"Offline",0,0,0,"Not_Canceled",122.4
2,0,0,2,"Not Selected",0,"Room_Type 1",142,2018,7,"Online",0,0,0,"Canceled",85.5
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",5,2017,12,"Offline",0,0,1,"Not_Canceled",58
3,0,1,1,"Meal Plan 1",0,"Room_Type 4",98,2017,7,"Online",0,0,1,"Canceled",124.25
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",66,2017,10,"Offline",0,0,0,"Not_Canceled",75
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",101,2018,4,"Online",0,0,1,"Canceled",96.3
1,0,1,3,"Meal Plan 1",0,"Room_Type 1",103,2018,11,"Online",0,0,2,"Not_Canceled",186
2,0,0,2,"Meal Plan 1",0,"Room_Type 4",88,2018,11,"Online",0,0,1,"Canceled",102.6
2,0,0,4,"Not Selected",0,"Room_Type 1",214,2018,10,"Online",0,0,0,"Canceled",92.65
1,0,1,5,"Meal Plan 1",0,"Room_Type 1",349,2018,10,"Offline",0,0,0,"Not_Canceled",96.67
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",287,2018,9,"Online",0,0,0,"Canceled",100.3
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",5,2017,10,"Offline",0,0,0,"Not_Canceled",90
2,0,2,2,"Not Selected",0,"Room_Type 1",87,2018,4,"Online",0,0,0,"Canceled",72.25
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",71,2018,6,"Offline",0,0,0,"Not_Canceled",120
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",101,2018,4,"Offline",0,0,0,"Canceled",80
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",0,2018,7,"Offline",0,0,1,"Not_Canceled",45
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",3,2018,12,"Online",0,0,0,"Not_Canceled",105
2,0,2,0,"Meal Plan 1",0,"Room_Type 1",76,2018,9,"Offline",0,0,0,"Canceled",102.68
1,0,1,1,"Meal Plan 1",0,"Room_Type 1",13,2018,2,"Online",0,0,1,"Not_Canceled",86
2,0,2,5,"Meal Plan 1",0,"Room_Type 4",238,2018,10,"Online",0,0,1,"Canceled",132.6
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",23,2017,9,"Online",0,0,2,"Not_Canceled",124
3,0,0,2,"Meal Plan 1",0,"Room_Type 1",214,2018,10,"Offline",0,0,0,"Canceled",105.4
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",12,2017,9,"Online",0,0,1,"Canceled",152
2,0,0,0,"Meal Plan 1",0,"Room_Type 1",33,2017,10,"Online",0,0,1,"Not_Canceled",0
2,0,2,3,"Not Selected",0,"Room_Type 1",71,2018,4,"Online",0,0,1,"Canceled",84.15
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",265,2018,6,"Offline",0,0,1,"Canceled",112
2,0,1,3,"Meal Plan 1",0,"Room_Type 4",68,2018,9,"Online",0,0,1,"Not_Canceled",149.4
2,0,1,2,"Not Selected",0,"Room_Type 1",18,2018,3,"Online",0,0,0,"Canceled",97
2,0,2,2,"Meal Plan 1",0,"Room_Type 4",71,2018,5,"Online",0,0,0,"Canceled",132.6
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",14,2018,2,"Online",0,0,1,"Not_Canceled",82.8
2,1,2,3,"Meal Plan 1",0,"Room_Type 1",236,2018,10,"Online",0,0,2,"Canceled",106.25
2,0,2,0,"Meal Plan 1",0,"Room_Type 1",104,2018,5,"Online",0,0,0,"Not_Canceled",91.44
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",13,2017,10,"Offline",0,0,0,"Not_Canceled",54.75
2,0,1,2,"Meal Plan 1",0,"Room_Type 4",32,2018,2,"Online",0,0,1,"Not_Canceled",64.22
2,2,2,1,"Meal Plan 1",0,"Room_Type 6",52,2018,4,"Online",0,0,2,"Not_Canceled",177.3
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",14,2018,5,"Offline",0,0,1,"Not_Canceled",109.25
1,0,4,6,"Meal Plan 1",0,"Room_Type 4",28,2018,11,"Online",0,0,1,"Canceled",148.91
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",50,2018,1,"Offline",0,0,1,"Not_Canceled",52
0,2,1,1,"Meal Plan 1",0,"Room_Type 2",35,2018,2,"Online",0,0,1,"Not_Canceled",69.5
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",276,2018,9,"Offline",0,0,0,"Not_Canceled",95.67
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",122,2018,5,"Online",0,0,1,"Not_Canceled",121.5
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",2,2018,5,"Aviation",0,0,0,"Not_Canceled",95
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",29,2018,4,"Online",0,0,0,"Canceled",111.15
2,0,0,2,"Not Selected",0,"Room_Type 1",14,2018,8,"Online",0,0,0,"Canceled",118
3,0,0,2,"Meal Plan 1",0,"Room_Type 4",59,2018,9,"Online",0,0,0,"Not_Canceled",142.2
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",1,2018,6,"Corporate",0,0,1,"Not_Canceled",110
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",104,2018,5,"Online",0,0,0,"Canceled",111.78
2,0,1,1,"Meal Plan 1",0,"Room_Type 1",34,2017,10,"Online",0,0,2,"Not_Canceled",103.5
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",40,2017,11,"Online",0,0,3,"Not_Canceled",100.8
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",8,2018,11,"Online",0,0,1,"Not_Canceled",90
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",35,2018,3,"Offline",0,0,0,"Not_Canceled",87
3,0,2,1,"Meal Plan 1",0,"Room_Type 4",79,2018,7,"Online",0,0,1,"Canceled",146.7
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",213,2018,6,"Offline",0,0,0,"Canceled",130
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",71,2018,6,"Offline",0,0,0,"Not_Canceled",120
2,0,2,1,"Meal Plan 1",0,"Room_Type 1",141,2018,7,"Online",0,0,2,"Not_Canceled",105.3
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",33,2018,12,"Online",0,0,2,"Not_Canceled",96
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",102,2017,10,"Offline",0,0,0,"Not_Canceled",109
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",267,2018,10,"Offline",0,0,0,"Not_Canceled",80.75
1,0,2,3,"Meal Plan 1",0,"Room_Type 1",19,2018,11,"Online",0,0,1,"Not_Canceled",132.89
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",54,2018,11,"Online",0,0,1,"Not_Canceled",96
2,0,0,3,"Meal Plan 2",0,"Room_Type 1",71,2018,5,"Offline",0,0,1,"Not_Canceled",126
2,0,0,1,"Not Selected",0,"Room_Type 1",39,2018,9,"Online",0,0,1,"Not_Canceled",125.1
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",81,2018,4,"Complementary",0,0,0,"Not_Canceled",0
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",151,2018,1,"Offline",0,0,0,"Not_Canceled",71
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",190,2018,6,"Offline",0,0,0,"Not_Canceled",95
2,0,0,2,"Not Selected",0,"Room_Type 1",17,2018,10,"Online",0,0,1,"Not_Canceled",135
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",40,2018,8,"Online",0,0,1,"Not_Canceled",80.32
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",214,2018,8,"Online",0,0,1,"Canceled",90.9
3,0,1,4,"Meal Plan 1",0,"Room_Type 4",195,2018,8,"Online",0,0,0,"Canceled",130.05
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",15,2018,1,"Online",0,0,0,"Not_Canceled",87
2,0,1,3,"Meal Plan 1",0,"Room_Type 1",75,2018,3,"Offline",0,0,0,"Canceled",80
2,0,0,3,"Meal Plan 2",0,"Room_Type 1",36,2017,10,"Offline",0,0,0,"Not_Canceled",112
2,0,1,2,"Not Selected",0,"Room_Type 1",52,2018,5,"Online",0,0,2,"Not_Canceled",116.1
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",81,2017,10,"Online",0,0,1,"Canceled",80.75
2,0,0,1,"Not Selected",0,"Room_Type 1",145,2018,7,"Online",0,0,0,"Canceled",94.5
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",0,2017,9,"Online",0,0,0,"Canceled",133
3,0,0,1,"Meal Plan 1",1,"Room_Type 4",57,2018,7,"Online",0,0,1,"Not_Canceled",146.7
2,0,1,4,"Meal Plan 1",0,"Room_Type 1",36,2018,12,"Online",0,0,2,"Not_Canceled",88.4
2,0,1,0,"Not Selected",0,"Room_Type 1",35,2018,9,"Online",0,0,0,"Canceled",99
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",10,2018,2,"Online",0,0,1,"Not_Canceled",92
2,2,2,3,"Meal Plan 1",0,"Room_Type 2",110,2018,12,"Online",0,0,2,"Not_Canceled",155.72
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",2,2018,2,"Online",0,0,0,"Not_Canceled",93
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",260,2018,10,"Online",0,0,2,"Canceled",100.3
2,0,0,2,"Meal Plan 1",0,"Room_Type 2",71,2018,3,"Online",0,0,0,"Not_Canceled",69.05
3,0,1,2,"Meal Plan 1",0,"Room_Type 1",75,2018,11,"Online",0,0,3,"Not_Canceled",157.25
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",3,2018,1,"Online",0,0,0,"Not_Canceled",69.84
2,0,2,2,"Meal Plan 2",0,"Room_Type 1",40,2018,12,"Online",0,0,0,"Canceled",155.13
2,0,0,5,"Meal Plan 1",0,"Room_Type 4",115,2018,8,"Online",0,0,2,"Not_Canceled",131.4
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",14,2017,11,"Online",0,0,1,"Canceled",87
1,0,0,4,"Meal Plan 1",0,"Room_Type 4",92,2018,6,"Online",0,0,2,"Not_Canceled",132.6
2,2,1,4,"Meal Plan 1",0,"Room_Type 6",44,2018,10,"Online",0,0,0,"Canceled",208.62
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",6,2017,12,"Online",0,0,0,"Not_Canceled",0
2,0,1,5,"Meal Plan 1",0,"Room_Type 1",56,2018,3,"Online",0,0,1,"Canceled",85.85
1,0,0,1,"Not Selected",0,"Room_Type 1",36,2018,10,"Online",0,0,2,"Not_Canceled",102.6
2,0,2,0,"Not Selected",0,"Room_Type 1",71,2018,11,"Online",0,0,0,"Not_Canceled",120.15
2,0,1,3,"Meal Plan 1",0,"Room_Type 4",281,2018,10,"Online",0,0,0,"Canceled",108.8
2,0,2,2,"Not Selected",0,"Room_Type 1",208,2018,7,"Online",0,0,0,"Canceled",80.75
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2018,3,"Online",0,0,0,"Not_Canceled",95
2,0,0,1,"Not Selected",0,"Room_Type 1",4,2018,8,"Online",0,0,1,"Not_Canceled",139
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",10,2018,11,"Online",0,0,2,"Not_Canceled",136.67
3,0,0,2,"Meal Plan 1",0,"Room_Type 4",72,2018,9,"Online",0,0,1,"Not_Canceled",168.3
2,0,2,1,"Meal Plan 1",0,"Room_Type 4",62,2018,8,"Online",0,0,0,"Canceled",149.4
1,0,2,1,"Meal Plan 1",0,"Room_Type 1",100,2017,12,"Online",0,0,2,"Not_Canceled",63.75
3,0,0,3,"Meal Plan 1",0,"Room_Type 4",116,2018,12,"Online",0,0,2,"Not_Canceled",135
3,0,2,5,"Meal Plan 1",0,"Room_Type 4",132,2018,7,"Online",0,0,0,"Canceled",140.27
2,0,2,2,"Meal Plan 1",0,"Room_Type 4",90,2018,8,"Online",0,0,0,"Not_Canceled",142.2
1,0,2,0,"Meal Plan 1",0,"Room_Type 1",31,2017,10,"Online",0,0,0,"Not_Canceled",92.4
2,0,2,2,"Not Selected",0,"Room_Type 1",52,2018,12,"Online",0,0,0,"Canceled",74.8
3,0,1,2,"Meal Plan 1",0,"Room_Type 1",18,2018,12,"Offline",0,0,0,"Not_Canceled",93.67
2,0,0,1,"Meal Plan 1",0,"Room_Type 4",53,2018,8,"Online",0,0,1,"Not_Canceled",149.4
1,0,2,3,"Meal Plan 1",0,"Room_Type 1",131,2018,6,"Online",0,0,0,"Canceled",115.94
3,0,0,3,"Meal Plan 1",0,"Room_Type 4",93,2018,11,"Online",0,0,1,"Not_Canceled",122.4
2,0,1,0,"Meal Plan 1",0,"Room_Type 1",15,2018,9,"Online",0,0,0,"Canceled",99
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",45,2018,11,"Online",0,0,0,"Canceled",86.4
1,0,0,2,"Meal Plan 2",0,"Room_Type 1",39,2017,8,"Offline",0,0,0,"Not_Canceled",87
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",132,2018,7,"Offline",0,0,0,"Not_Canceled",72.25
2,1,1,2,"Meal Plan 1",0,"Room_Type 1",154,2018,7,"Online",0,0,2,"Canceled",112.5
2,2,2,0,"Meal Plan 1",0,"Room_Type 6",56,2018,3,"Online",0,0,1,"Canceled",180
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",81,2018,3,"Offline",0,0,0,"Canceled",65
2,0,1,3,"Not Selected",0,"Room_Type 1",1,2017,8,"Online",0,0,0,"Not_Canceled",96
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",245,2018,6,"Offline",0,0,0,"Canceled",75
2,2,2,2,"Meal Plan 2",0,"Room_Type 6",26,2018,10,"Online",0,0,2,"Not_Canceled",294
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",193,2018,6,"Offline",0,0,0,"Canceled",120
2,0,2,2,"Not Selected",0,"Room_Type 1",198,2018,7,"Online",0,0,1,"Not_Canceled",62.18
2,0,0,1,"Meal Plan 1",0,"Room_Type 4",56,2018,5,"Complementary",0,0,0,"Not_Canceled",0
2,0,0,4,"Not Selected",0,"Room_Type 1",30,2018,11,"Online",0,0,1,"Not_Canceled",83.8
2,0,0,4,"Meal Plan 1",0,"Room_Type 4",161,2018,6,"Online",0,0,1,"Canceled",123.46
2,0,1,0,"Meal Plan 1",0,"Room_Type 1",4,2018,1,"Corporate",0,0,0,"Not_Canceled",64
2,0,0,4,"Meal Plan 1",0,"Room_Type 4",97,2017,12,"Offline",0,0,1,"Not_Canceled",60.5
1,0,0,1,"Meal Plan 1",0,"Room_Type 1",1,2018,1,"Online",1,11,0,"Not_Canceled",67.22
2,0,2,2,"Meal Plan 1",0,"Room_Type 1",54,2018,10,"Offline",0,0,0,"Not_Canceled",81
2,0,2,0,"Not Selected",0,"Room_Type 1",140,2018,7,"Online",0,0,0,"Canceled",94.5
2,0,2,5,"Meal Plan 1",0,"Room_Type 4",6,2018,6,"Online",0,0,2,"Not_Canceled",144.57
1,0,0,2,"Meal Plan 1",0,"Room_Type 4",84,2018,9,"Online",0,0,2,"Not_Canceled",149.4
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",105,2018,4,"Offline",0,0,0,"Canceled",75
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",3,2018,6,"Offline",0,0,0,"Not_Canceled",120
3,0,0,3,"Meal Plan 1",0,"Room_Type 4",82,2018,6,"Online",0,0,2,"Not_Canceled",129.59
1,0,0,2,"Meal Plan 1",0,"Room_Type 1",57,2018,9,"Offline",0,0,0,"Not_Canceled",75
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",148,2018,5,"Online",0,0,0,"Not_Canceled",105.3
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",198,2018,9,"Offline",0,0,0,"Canceled",90
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",187,2018,10,"Online",0,0,0,"Canceled",78.41
2,0,0,1,"Not Selected",0,"Room_Type 1",3,2017,12,"Online",0,0,0,"Not_Canceled",75
2,0,0,3,"Meal Plan 1",0,"Room_Type 1",72,2018,4,"Online",0,0,0,"Canceled",105.3
1,0,1,0,"Meal Plan 1",0,"Room_Type 1",24,2018,9,"Online",0,0,1,"Not_Canceled",108
2,0,0,2,"Not Selected",0,"Room_Type 1",50,2018,5,"Offline",0,0,0,"Not_Canceled",85
1,0,2,2,"Meal Plan 1",0,"Room_Type 1",209,2018,11,"Online",0,0,1,"Canceled",152.1
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",0,2017,9,"Offline",0,0,1,"Not_Canceled",102.4
1,0,2,5,"Meal Plan 1",0,"Room_Type 1",34,2018,11,"Online",0,0,2,"Canceled",74.8
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",29,2018,10,"Online",0,0,2,"Not_Canceled",152
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",63,2018,9,"Online",0,0,1,"Not_Canceled",109.8
2,0,0,1,"Meal Plan 1",0,"Room_Type 1",51,2018,3,"Online",0,0,0,"Canceled",90.9
2,0,1,0,"Not Selected",0,"Room_Type 1",1,2018,7,"Online",0,0,0,"Not_Canceled",87.82
2,0,0,3,"Meal Plan 2",0,"Room_Type 1",150,2018,6,"Offline",0,0,1,"Not_Canceled",90
2,0,1,5,"Meal Plan 1",0,"Room_Type 4",40,2017,10,"Online",0,0,1,"Not_Canceled",85.59
2,0,0,0,"Meal Plan 1",0,"Room_Type 1",65,2018,3,"Online",0,0,0,"Not_Canceled",0
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",91,2018,7,"Online",0,0,1,"Not_Canceled",105.3
1,0,0,1,"Not Selected",0,"Room_Type 1",21,2018,11,"Online",0,0,1,"Not_Canceled",88
2,0,1,0,"Meal Plan 1",0,"Room_Type 4",19,2018,6,"Online",0,0,1,"Not_Canceled",126
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",177,2018,6,"Offline",0,0,0,"Canceled",100
2,0,2,7,"Meal Plan 1",0,"Room_Type 1",17,2018,6,"Online",0,0,2,"Not_Canceled",151
2,0,1,2,"Meal Plan 1",0,"Room_Type 4",5,2017,11,"Online",1,1,1,"Not_Canceled",105
2,0,1,2,"Not Selected",0,"Room_Type 1",40,2018,11,"Online",0,0,1,"Not_Canceled",135.33
2,0,1,2,"Meal Plan 1",0,"Room_Type 1",90,2018,4,"Online",0,0,1,"Not_Canceled",96.3
1,0,0,3,"Meal Plan 1",0,"Room_Type 1",15,2018,2,"Offline",0,0,0,"Not_Canceled",86
1,0,1,2,"Meal Plan 1",0,"Room_Type 1",33,2018,11,"Online",0,0,2,"Not_Canceled",197
2,0,2,3,"Meal Plan 2",0,"Room_Type 4",79,2018,9,"Online",0,0,1,"Canceled",183.6
1,0,1,3,"Meal Plan 1",0,"Room_Type 1",83,2018,6,"Online",0,0,0,"Canceled",104.4
3,0,0,1,"Meal Plan 1",0,"Room_Type 1",72,2018,5,"Online",0,0,0,"Canceled",159.3
2,0,0,4,"Meal Plan 1",0,"Room_Type 1",228,2018,10,"Online",0,0,1,"Canceled",102.85
1,0,1,1,"Meal Plan 1",0,"Room_Type 1",85,2018,12,"Online",0,0,0,"Canceled",98
2,0,0,2,"Meal Plan 1",0,"Room_Type 1",27,2017,9,"Offline",0,0,0,"Not_Canceled",108
3,0,0,3,"Meal Plan 1",0,"Room_Type 4",176,2018,8,"Online",0,0,2,"Canceled",137.7
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",77,2017,12,"Online",0,0,1,"Not_Canceled",100.97
1,0,0,4,"Meal Plan 1",0,"Room_Type 4",75,2018,3,"Online",0,0,0,"Not_Canceled",108.45
3,0,0,2,"Meal Plan 1",0,"Room_Type 4",53,2018,5,"Online",0,0,3,"Not_Canceled",159.3
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",116,2018,5,"Online",0,0,1,"Not_Canceled",111.92
2,0,0,2,"Meal Plan 2",0,"Room_Type 1",346,2018,9,"Offline",0,0,1,"Canceled",115
2,0,0,1,"Meal Plan 1",0,"Room_Type 2",0,2017,11,"Online",0,0,2,"Not_Canceled",77.25
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",21,2017,11,"Offline",0,0,0,"Not_Canceled",46.67
2,0,2,4,"Meal Plan 1",0,"Room_Type 1",107,2017,8,"Offline",0,0,1,"Canceled",63.75
2,0,0,3,"Meal Plan 1",0,"Room_Type 4",15,2018,6,"Online",0,0,1,"Not_Canceled",142.67
2,0,2,3,"Meal Plan 1",0,"Room_Type 1",117,2018,7,"Online",0,0,1,"Not_Canceled",116.05
1,2,0,2,"Meal Plan 1",1,"Room_Type 1",3,2017,8,"Online",0,0,0,"Not_Canceled",107
